content;score;date;version;app_name;sentiment_label;sentiment_score;PIX;Login/Autenticação;Performance;Interface/Usabilidade;Empréstimos/Crédito;Pagamentos/Boletos;Saldo/Extrato;Atendimento;Cadastro/Conta;Investimentos;Segurança;Notificações;Questões geográficas;Placas/Veículos;Tarifas/Cobranças;Outros
"não consigo acessa acessar o app desde de manhã. Aprece uma mensagem dizendo, "" que nao e possível acessar o app e que estão trabalhando para resolver o problema. mas isso esta ocorrendo desde cedo.";2;2025-12-12 12:21:57;4.74.0;Bradesco;negative;0.7278991341590881;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
CARA DE NOVO BRADESCO !!!! AGORA É TODA SEMANA QUE FICA FORA !!! VOU MUDAR DE BANCO.;1;2025-12-12 12:21:29;4.74.0;Bradesco;negative;0.7630627751350403;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sai fora do ar quase todo mês e orrivel hoje mesmo está e aí pra eu fazer algum Pix como fica sem o app ?;1;2025-12-12 12:21:29;4.74.0;Bradesco;negative;0.8696324229240417;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sempre dando problemas para funcionar. cada dia pior.;1;2025-12-12 12:20:24;;Bradesco;negative;0.9340333938598632;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
muita manutenção no aplicativo.;1;2025-12-12 12:20:17;;Bradesco;negative;0.6876131892204285;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
péssimo aplicativo,está ficando frequentemente fora do ar;1;2025-12-12 12:19:51;4.73.1;Bradesco;negative;0.9498801231384276;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Está travado desde as 08:00 e nada de voltar;3;2025-12-12 12:18:48;4.74.0;Bradesco;negative;0.7776042222976685;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sempre fora de operação dificultando o acesso;1;2025-12-12 12:18:47;4.74.0;Bradesco;negative;0.8485158085823059;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
problema pra acessar o app;1;2025-12-12 12:18:06;4.74.0;Bradesco;negative;0.7459142804145813;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
um aplicativo péssimo um dos piores que já vi. querem passar raiva abram uma conta nesse banco;1;2025-12-12 12:17:57;4.73.1;Bradesco;negative;0.9642631411552428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
não está funcionando tentei de várias formas resolver mais nada foi resolvido não tenho como acessar minha conta;1;2025-12-12 12:17:56;4.73.1;Bradesco;negative;0.8095431327819824;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo esta parado! não consigo acessar o aplicativo desde o horário da manhã, realizem manutenção sem ser no horário comercial por gentileza.;2;2025-12-12 12:17:55;4.74.0;Bradesco;negative;0.7533395886421204;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Fora do ar, não é possível acessar.;1;2025-12-12 12:17:53;4.74.0;Bradesco;negative;0.6831868290901184;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
A manhã inteira sem poder acessar a conta até agora, atendimento podre, simplesmente não existe, não recomendo pra ninguém esse lixo.;1;2025-12-12 12:17:25;4.73.1;Bradesco;negative;0.9528740048408508;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
gostaria de saber o porque tanta demora pra arrumar um app,eu preciso tanto pra trabalho, tô aqui, parada, esperando...;1;2025-12-12 12:17:21;4.74.0;Bradesco;negative;0.7159636616706848;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Não consigo acessar o app. instabilidade;1;2025-12-12 12:17:16;4.74.0;Bradesco;negative;0.7880771160125732;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
péssimo toda hora está dando instabilidade no aplicativo, não consigo acessar a conta;1;2025-12-12 12:16:19;4.73.1;Bradesco;negative;0.9369946718215942;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
preciso do app do banco Bradesco e não estou conseguindo acessar;1;2025-12-12 12:16:01;4.73.1;Bradesco;negative;0.657106339931488;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
não funciona direito, sempre em manutenção;1;2025-12-12 12:15:50;;Bradesco;negative;0.6818520426750183;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aplicativo péssimo! nao consigo acessar minha conta , chato para poder entrar e sair . to no meio da rua precisando almoçar e simplesmente o app nao entra . melhorem o serviço de vocês antes de oferecerem um aplicativo bancário.;1;2025-12-12 12:15:30;4.74.0;Bradesco;negative;0.9549358487129213;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tá horrível esse app Bradesco mais de 20 que uso o Bradesco e agora tá travando ou sem acesso daí e complicado;1;2025-12-12 12:15:30;4.74.0;Bradesco;negative;0.9496387243270874;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
desde as 08:00 que estou tentando entrar nesse banco só fala que está fora do ar e nada;1;2025-12-12 12:15:20;4.74.0;Bradesco;negative;0.7083510160446167;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
esse App ultimamente tá gerando constrangimento...inclusive hoje desde as 6:00 não funciona ...tá um lixo ..horrível !!?;1;2025-12-12 12:15:14;4.74.0;Bradesco;negative;0.953466534614563;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Não funcional, há horas que não entra de jeito nenhum, e quando entra o app trava, é lento, para fazer pix demora uma eternidade, é pedir para passar vergonha onde for passar. Não é nenhum pouco intuitivo!;1;2025-12-12 12:14:35;4.74.0;Bradesco;negative;0.895270049571991;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Péssimo horário para atualizações, preciso utilizar o app e ele se encontra em manutenção.;1;2025-12-12 12:14:19;4.74.0;Bradesco;negative;0.8838764429092407;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Erro 901, todos os dias o sistema da erro nao consigo pagar fatura. preciso pagar e vocês tem que por esse app problemático para funcionar. parei de usar o next por isto. app problemático. percebi que é todo o sistema do Bradesco. agiliza ai...;1;2025-12-12 12:14:18;4.74.0;Bradesco;negative;0.932117998600006;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
tenho app a muito tempo mas ultimamente depois de algumas atualizações da uns bug;5;2025-12-12 12:14:14;;Bradesco;negative;0.6582215428352356;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
porque desde hoje cedo dia 12/12/25 0 app ta fora do ar?;1;2025-12-12 12:14:09;4.74.0;Bradesco;negative;0.6896191239356995;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aplicativo simplesmente nao abre, so manutenção, como é isso;1;2025-12-12 12:13:31;4.73.1;Bradesco;negative;0.8424316048622131;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
péssimo! o app está com problemas logo hoje que caiu 13⁰ salário!! 😡😡😡😡;1;2025-12-12 12:13:31;4.73.1;Bradesco;negative;0.950489103794098;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
app sempre travando,, deixando na mão...quando preciso usar a conta;1;2025-12-12 12:13:19;4.74.0;Bradesco;negative;0.791797935962677;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o app não está funcionando, não consigo entrar e nem pelo whatsapp consigo ver nada, nenhuma informação;1;2025-12-12 12:13:18;4.74.0;Bradesco;negative;0.8231556415557861;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
ta saindo fora do ar direto;1;2025-12-12 12:12:53;4.48.0;Bradesco;negative;0.8504536747932434;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
péssimo, uma dor de cabeça do caramba não recomendo amigos;1;2025-12-12 12:12:27;4.74.0;Bradesco;negative;0.9467657804489136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
horrível;2;2025-12-12 12:11:37;4.73.1;Bradesco;negative;0.8997199535369873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
vamos concertar esse app..mizera faz 12 horas sem funcionar.como o cara paga as contas..Deus é mais;1;2025-12-12 12:11:32;4.74.0;Bradesco;negative;0.6916396021842957;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
o app não esta conectando,dando erro;1;2025-12-12 12:11:00;4.74.0;Bradesco;negative;0.8119215965270996;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Hoje 12/12/2025 aplicativo não tá funcionando absolutamente nada! Não é normal um aplicativo de um banco tradicional cmo Bradesco ficar off esse tempo todo.;1;2025-12-12 12:10:56;4.74.0;Bradesco;negative;0.877253532409668;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
app horrível, todo dia de pagamento cai e da erro, impossibilitando acessar a conta, acho que já é feito pra segurar o nosso dinheiro por um tempo e ganhar juros;2;2025-12-12 12:10:54;4.74.0;Bradesco;negative;0.954276442527771;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
nunca tinha tido problema, hoje do nada ele simplesmente parou não me permitindo acessar a minha conta. olha fui fazer um pix no mercado e simplesmente não abriu o app;2;2025-12-12 12:10:17;;Bradesco;negative;0.8927240967750549;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Fora do ar desde cedo! manutenção? nem avisam nada;1;2025-12-12 12:10:08;4.74.0;Bradesco;negative;0.8457146286964417;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
To tentando usar o app desde das 8h da manhã de hoje 12/12/25 e não ta abrindo,diz q está trabalhando para resolver,sendo q ja sao 12:10 e nada. To precisando usar o app. Até q horas vai ficar assim????? Nem telefone atendem.;1;2025-12-12 12:09:29;4.73.1;Bradesco;negative;0.8686553239822388;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
aplicativo está com problema desde 6:30 da manhã de hoje;4;2025-12-12 12:09:08;4.73.1;Bradesco;negative;0.7129082679748535;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
sempre foi um ótimo app,mas a última atualização tem me deixado na mão sempre,vou até mudar de banco por esse motivo;1;2025-12-12 12:09:00;4.74.0;Bradesco;negative;0.6796271204948425;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"final de semana o saldo do débito simplesmente não atualiza, tendo que esperar chegar a segunda. deixei de usar na minha rotina por essa inconveniência. outra situação, quando há problemas no sistema fica uma mensagem ""desculpe, não é possível acessar o sistema agora"" e fico com o acesso a conta bloqueado. se possível, em vez de bloquear o sistema inteiro, vocês deveriam bloquear apenas a feature que está com problema.";1;2025-12-12 12:08:53;4.74.0;Bradesco;negative;0.9097227454185486;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
botem logo o app pra funcionar desde manha fora do ar;3;2025-12-12 12:08:37;4.74.0;Bradesco;negative;0.6913236975669861;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Esse mês e segunda vez que o meu aplicativo para não consigo ter acesso a minha conta e difícil;3;2025-12-12 12:08:31;4.74.0;Bradesco;negative;0.8970071077346802;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
não estou conseguindo entra no app;2;2025-12-12 12:08:27;4.73.1;Bradesco;negative;0.8257361650466919;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Quando você mais precisa, o aplicativo fica fora do ar!;1;2025-12-12 12:06:55;4.73.1;Bradesco;negative;0.69197016954422;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
está com problema não quer abrir não sei fazer o pagamento do meu empréstimo pessoal;5;2025-12-12 12:06:38;4.74.0;Bradesco;negative;0.75502610206604;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
péssimo, aplicativo não funciona;1;2025-12-12 12:06:36;4.73.1;Bradesco;negative;0.9240463972091676;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Horrível aplicativo Bradesco não consigo acessar minha conta no meu celular nesse momento, não indico ninguém abrir conta no Bradesco precisa melhorar muito deixa a desejar para bancos concorrentes.;1;2025-12-12 12:06:18;;Bradesco;negative;0.946322739124298;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
difícil acessar, todo tempo está fora do sistema;1;2025-12-12 12:06:02;4.73.1;Bradesco;negative;0.8340921401977539;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
muito ruim lento , ainda sai fora e demora volta , só trabalho com.este banco opção empresa;1;2025-12-12 12:05:33;4.74.0;Bradesco;negative;0.8903928995132446;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Preciso fazer pagamentos com urgência mas o aplicativo não está funcionando a horas diz para voltar mais tarde. Não posso esperar. Também fiquei sem ter como pagar a viagem por aplicativo. Muito insatisfeito. Não recomendo este banco para mimguém.;1;2025-12-12 12:05:17;4.74.0;Bradesco;negative;0.9274460077285768;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
toda hora fora. hoje dia 12/12 esquece nem entra.;1;2025-12-12 12:05:14;4.73.1;Bradesco;negative;0.7022286057472229;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo a dias está péssimo, sempre apresentando erro ao tentar acessar. Desde as 8:00 da manhã eu não consigo ter acesso a minha conta para verificar meu extrato.;1;2025-12-12 12:05:11;4.73.1;Bradesco;negative;0.9381722211837769;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
Estou a quase 6 horas sem conseguir usar o APP. sem conseguir fazer pix ou pagar contas. Absolutamente nada funcionando hoje. Muito ruim, muitas vezes fica instável e em manutenção, hoje por exemplo está fora do ar desde as 6:30 da manha. Não consigo acessar, impedindo de fazer qualquer função, nem pix da pra fazer.;1;2025-12-12 12:04:47;4.73.1;Bradesco;negative;0.9314444065093994;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
Nada, permanece fora do ar, desde as 6, socorroooooo;1;2025-12-12 12:04:08;4.73.1;Bradesco;negative;0.908623456954956;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o aplicarivo fica muito fora do ar, 2 vezes que precisei usar o cartão não funcionou, não consegui acessar a conta. tenho conta no Itaú e isso junca aconteceu e nem quando eu tinha Santander, qro saber porque do Bradesco fica fora do ar com mensagem que não posso acessar a conta.;1;2025-12-12 12:03:22;4.74.0;Bradesco;negative;0.8860924243927002;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Não compreendo como alguém pode avaliar com 5 estrelas. Falta bastante para chegar lá. Aplicativo fraco, poderia melhorar. Se a experiência for piorando eu retiro a 2 estrela.;2;2025-12-12 12:03:01;4.74.0;Bradesco;negative;0.937126398086548;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
app muito ruim;1;2025-12-12 12:02:55;4.73.1;Bradesco;negative;0.9464351534843444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
péssimo, a cada 10 vezes que você precisar do app 9 ele estará indisponível 🙄;1;2025-12-12 12:02:39;;Bradesco;negative;0.9095205664634703;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
não tô conseguindo entrar já liguei pra central de atendimento e até agora nada;1;2025-12-12 12:02:37;4.73.1;Bradesco;negative;0.697005569934845;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
não consigo abrir o aplicativo desde 06 horas da manhã.;1;2025-12-12 12:02:28;4.73.1;Bradesco;negative;0.7923111915588379;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FORA DO AR DESDE CEDO VIVA;1;2025-12-12 12:02:24;4.73.1;Bradesco;negative;0.4441831409931183;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
estou a manhã toda tentando acessar minha conta é só dá erro .;1;2025-12-12 12:01:24;4.73.1;Bradesco;negative;0.8247119784355164;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
não consigo movimentar meu dinheiro porque o app do Bradesco está fora do ar, dia 12 de Dezembro 2025 12h, o que está acontecendo?;1;2025-12-12 12:01:18;4.74.0;Bradesco;negative;0.7888263463973999;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Boa tarde, estou tentando usar o app a horas e aparece uma mensagem dizendo, Desculpa, não é possível acessar o app agora, mas já estamos trabalhando para resolver. Tentei mais tarde. A pergunta que não quer calar...QDO ELE VOLTARÁ? 😡;3;2025-12-12 12:01:11;4.73.1;Bradesco;negative;0.7828447222709656;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
muitos erros e para do nada deixa de funcionar o dia todo;1;2025-12-12 12:01:05;4.73.1;Bradesco;negative;0.846423864364624;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
péssimo aplicativo para usar tenho a mais de dois anos e abri outra conta em outro banco pois esse app do Bradesco tem mi causado muitos transtornos o app tem muitíssimo bugs sai do ar e demora quase o dia todo para voltar ao normal e quando mais ci precisa ele não entra péssimo péssimo péssimo ci puderem procurem outros bancos que tenham respeito com o cliente pq esse aplicativo não presta vocês não sabem os transtornos que esse aplicativo irá causar nas suas vidas ok..;1;2025-12-12 12:00:58;4.73.1;Bradesco;negative;0.9445899724960328;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
ruim ,chega no dia de receber o aplicativo entra em manutenção;2;2025-12-12 11:59:59;4.73.1;Bradesco;negative;0.8932387828826904;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
mtu ruim o aplicativo fica mais fora do ar q funcionando hj msm está fora do ar desde manhã 7:00 agora já são 12:00 estou no posto e não consigo fazer um Pix pois o app não abre . Não aconselho ninguém a ter só tenho pq a empresa q eu trabalho nos paga por esse banco;1;2025-12-12 11:59:52;4.74.0;Bradesco;negative;0.902174711227417;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
péssimo sempre trava não consigo acessar, que ódio;1;2025-12-12 11:59:51;4.35.1;Bradesco;negative;0.9570316076278688;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
É inacreditável, TODA vez que cai algum pagamento o app tem problema e não abre. Eu só sigo com esse banco porque sou obrigada, para receber meu salário. É lamentavel esse desrespeito!;1;2025-12-12 11:59:03;4.73.1;Bradesco;negative;0.9552564024925232;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
hoje não estou conseguindo abrir o app Bradesco desde as seis da manhã meu único dinheiro está na conta e estou sem o cartão nem pro almoço no trabalho tive como pagar😡;1;2025-12-12 11:58:23;4.74.0;Bradesco;negative;0.8761913776397705;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
o app está indisponível a horas, preciso acessar p efetuar um pix e almoçar;1;2025-12-12 11:58:13;;Bradesco;negative;0.6249166131019592;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
serviço horrível não consegui abrir o Pix na cara do caixa precisei voltar pra casa pra pregar o cartão;1;2025-12-12 11:57:59;4.73.1;Bradesco;negative;0.9317007660865784;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
volta e meia trava tudo;3;2025-12-12 11:56:46;4.73.1;Bradesco;negative;0.8647496104240417;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
cada dia que passa está pior esse aplicativo... desde cedo tendo que pagar fornecedor e o aplicativo não funciona... vou retirar todos meu dinheiro dessa conta e usar outra;1;2025-12-12 11:56:44;4.73.1;Bradesco;negative;0.9347491264343262;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
o aplicativo sempre dá problema na hora de entrar, quando não é uma coisa é outra. poderia melhorar o acesso, sempre antes de consumir algo ou comprar sempre tem que entra no aplicativo primeiro antes para ver se vou conseguir pagar.;1;2025-12-12 11:56:37;4.73.1;Bradesco;negative;0.7920553088188171;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Esse banco muito ruim já tive experiência com ele anos atrás e não gostei agora empresa voltou depositar nesse banco e continua com mesmo problemas. um código de segurança que pede pra transação que fica impossível de conseguir, tudo tem que ir no banco resolver e agora preciso do meu dinheiro e aplicativo está em manutenção sempre bugado esse aplicativo infelizmente sou obrigado usar esse banco ........;1;2025-12-12 11:56:34;4.74.0;Bradesco;negative;0.939057469367981;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
não tô conseguindo acessar meu aplicativo;1;2025-12-12 11:56:25;4.73.1;Bradesco;negative;0.813560426235199;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
faz horas q tento entrar e o aplicativo pede pra tentar mas tarde assim fica difícil;2;2025-12-12 11:56:24;;Bradesco;negative;0.8476488590240479;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Aplicativo com problema pra entrar e até agora não resolveu;1;2025-12-12 11:54:46;4.74.0;Bradesco;negative;0.7183813452720642;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo é instável, vive em manutenção, estou tentando acessar desde as 7h e fica dando mensagem de erro, já são 12h e nada.;1;2025-12-12 11:54:36;4.74.0;Bradesco;negative;0.9244449138641356;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bom dia porque o app não está funcionando?;1;2025-12-12 11:54:01;4.74.0;Bradesco;negative;0.7671204805374146;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Desde as 8hrs ta em manutenção, já é quase meio dia, eu precisando mexer e n consigo, como sempre um incoveniente na dia do pagamento.;1;2025-12-12 11:53:54;4.74.0;Bradesco;negative;0.9245259165763856;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
APP simplesmente HJ não abre,esse lixo, quando a gente precisa não funciona;1;2025-12-12 11:53:50;4.73.1;Bradesco;negative;0.9299164414405824;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
infelizmente não tem como avaliar bem um aplicativo que deixou a gente na mão a manhã inteira e ainda não voltou a funcionar;1;2025-12-12 11:52:50;;Bradesco;negative;0.8997868895530701;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
hoje pela manhã meu aplicativo não abriu de maneira nenhuma ir até o momento não estou conseguindo acessar minha conta através do aplicativo não sei se estão em manutenção.;5;2025-12-12 11:51:51;;Bradesco;negative;0.7671610713005066;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
App fora do ar, falam em novas funcionalidades mas não funciona nem com as velhas;1;2025-12-12 11:51:23;4.74.0;Bradesco;negative;0.7088937163352966;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
não resolveu;1;2025-12-12 11:51:16;4.73.1;Bradesco;negative;0.7797308564186096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O app sempre apresenta instabilidade,inclusive hj o app nao abre e eu preciso fazer transação;3;2025-12-12 11:51:06;4.74.0;Bradesco;negative;0.7609294056892395;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
aplicativo deixa de operar nos momentos mais cruciais.;1;2025-12-12 11:50:53;4.74.0;Bradesco;negative;0.795452356338501;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nao consigo acessar;1;2025-12-12 11:49:49;4.73.1;Bradesco;negative;0.8043802976608276;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
